Station,Date,Flow
02HC032,2013-07-20,0.8
02HC032,2013-07-21,0.624
02HC032,2013-07-22,0.376
02HC032,2013-07-23,0.31
02HC032,2013-07-24,0.281
02HC032,2013-07-25,0.249
02HC032,2013-07-26,0.224
02HC032,2013-07-27,0.365
02HC032,2013-07-28,0.392
02HC032,2013-07-29,0.196
02HC032,2013-07-30,0.208
02HC032,2013-07-31,0.218
02HC032,2013-08-01,2.18
02HC032,2013-08-02,1.84
02HC032,2013-08-03,1.05
02HC032,2013-08-04,0.752
02HC032,2013-08-05,0.599
02HC032,2013-08-06,0.452
02HC032,2013-08-07,0.786
02HC032,2013-08-08,0.758
02HC032,2013-08-09,0.56
02HC032,2013-08-10,0.466
02HC032,2013-08-11,0.38
02HC032,2013-08-12,0.311
02HC032,2013-08-13,0.268
02HC032,2013-08-14,0.234
02HC032,2013-08-15,0.207
02HC032,2013-08-16,0.191
02HC032,2013-08-17,0.174
02HC032,2013-08-18,0.16
02HC032,2013-08-19,0.149
02HC032,2013-08-20,0.14
02HC032,2013-08-21,0.133
02HC032,2013-08-22,0.127
02HC032,2013-08-23,0.122
02HC032,2013-08-24,0.114
02HC032,2013-08-25,0.109
02HC032,2013-08-26,0.317
02HC032,2013-08-27,0.697
02HC032,2013-08-28,1.97
02HC032,2013-08-29,1.25
02HC032,2013-08-30,0.678
02HC032,2013-08-31,0.511
02HC032,2013-09-01,0.416
02HC032,2013-09-02,0.357
02HC032,2013-09-03,0.358
02HC032,2013-09-04,0.29
02HC032,2013-09-05,0.25
02HC032,2013-09-06,0.218
02HC032,2013-09-07,0.523
02HC032,2013-09-08,0.796
02HC032,2013-09-09,0.44
02HC032,2013-09-10,0.327
02HC032,2013-09-11,0.304
02HC032,2013-09-12,0.788
02HC032,2013-09-13,0.622
02HC032,2013-09-14,0.383
02HC032,2013-09-15,0.297
02HC032,2013-09-16,0.274
02HC032,2013-09-17,0.244
02HC032,2013-09-18,0.215
02HC032,2013-09-19,0.207
02HC032,2013-09-20,0.212
02HC032,2013-09-21,2.04
02HC032,2013-09-22,2.32
02HC032,2013-09-23,1.46
02HC032,2013-09-24,0.938
02HC032,2013-09-25,0.697
02HC032,2013-09-26,0.529
02HC032,2013-09-27,0.434
02HC032,2013-09-28,0.387
02HC032,2013-09-29,0.347
02HC032,2013-09-30,0.38
02HC032,2013-10-01,0.413
02HC032,2013-10-02,0.334
02HC032,2013-10-03,0.289
02HC032,2013-10-04,0.287
02HC032,2013-10-05,0.336
02HC032,2013-10-06,0.358
02HC032,2013-10-07,0.655
02HC032,2013-10-08,0.64
02HC032,2013-10-09,0.429
02HC032,2013-10-10,0.359
02HC032,2013-10-11,0.383
02HC032,2013-10-12,0.308
02HC032,2013-10-13,0.324
02HC032,2013-10-14,0.616
02HC032,2013-10-15,0.449
02HC032,2013-10-16,0.503
02HC032,2013-10-17,0.606
02HC032,2013-10-18,0.988
02HC032,2013-10-19,0.83
02HC032,2013-10-20,1.09
02HC032,2013-10-21,0.82
02HC032,2013-10-22,0.902
02HC032,2013-10-23,0.747
02HC032,2013-10-24,0.606
02HC032,2013-10-25,0.527
02HC032,2013-10-26,0.641
02HC032,2013-10-27,0.953
02HC032,2013-10-28,0.681
02HC032,2013-10-29,0.534
02HC032,2013-10-30,0.485
02HC032,2013-10-31,0.832
02HC032,2013-11-01,1.83
02HC032,2013-11-02,1.46
02HC032,2013-11-03,1.09
02HC032,2013-11-04,0.806
02HC032,2013-11-05,0.697
02HC032,2013-11-06,0.709
02HC032,2013-11-07,0.802
02HC032,2013-11-08,0.813
02HC032,2013-11-09,0.713
02HC032,2013-11-10,0.677
02HC032,2013-11-11,0.598
02HC032,2013-11-12,0.547
02HC032,2013-11-13,0.514
02HC032,2013-11-14,0.472
02HC032,2013-11-15,0.458
02HC032,2013-11-16,0.416
02HC032,2013-11-17,0.48
02HC032,2013-11-18,0.715
02HC032,2013-11-19,0.638
02HC032,2013-11-20,0.484
02HC032,2013-11-21,0.412
02HC032,2013-11-22,0.618
02HC032,2013-11-23,0.696
02HC032,2013-11-24,0.451
02HC032,2013-11-25,0.456
02HC032,2013-11-26,0.438
02HC032,2013-11-27,0.448
02HC032,2013-11-28,0.398
02HC032,2013-11-29,0.377
02HC032,2013-11-30,0.339
02HC032,2013-12-01,0.358
02HC032,2013-12-02,0.413
02HC032,2013-12-03,0.424
02HC032,2013-12-04,0.418
02HC032,2013-12-05,0.554
02HC032,2013-12-06,0.671
02HC032,2013-12-07,0.497
02HC032,2013-12-08,0.385
02HC032,2013-12-09,0.41
02HC032,2013-12-10,0.369
02HC032,2013-12-11,0.346
02HC032,2013-12-12,0.325
02HC032,2013-12-13,0.325
02HC032,2013-12-14,0.328
02HC032,2013-12-15,0.341
02HC032,2013-12-16,0.293
02HC032,2013-12-17,0.304
02HC032,2013-12-18,0.319
02HC032,2013-12-19,0.309
02HC032,2013-12-20,0.314
02HC032,2013-12-21,0.385
02HC032,2013-12-22,0.48
02HC032,2013-12-23,0.521
02HC032,2013-12-24,0.439
02HC032,2013-12-25,0.429
02HC032,2013-12-26,0.402
02HC032,2013-12-27,0.383
02HC032,2013-12-28,0.384
02HC032,2013-12-29,0.39
02HC032,2013-12-30,0.39
02HC032,2013-12-31,0.379
02HC032,2014-01-01,0.351
02HC032,2014-01-02,0.316
02HC032,2014-01-03,0.301
02HC032,2014-01-04,0.353
02HC032,2014-01-05,0.321
02HC032,2014-01-06,0.338
02HC032,2014-01-07,0.325
02HC032,2014-01-08,0.314
02HC032,2014-01-09,0.3
02HC032,2014-01-10,0.315
02HC032,2014-01-11,0.39
02HC032,2014-01-12,0.835
02HC032,2014-01-13,0.885
02HC032,2014-01-14,1.11
02HC032,2014-01-15,0.959
02HC032,2014-01-16,0.807
02HC032,2014-01-17,0.744
02HC032,2014-01-18,0.591
02HC032,2014-01-19,0.691
02HC032,2014-01-20,0.555
02HC032,2014-01-21,0.493
02HC032,2014-01-22,0.451
02HC032,2014-01-23,0.421
02HC032,2014-01-24,0.395
02HC032,2014-01-25,0.373
02HC032,2014-01-26,0.359
02HC032,2014-01-27,0.346
02HC032,2014-01-28,0.334
02HC032,2014-01-29,0.322
02HC032,2014-01-30,0.312
02HC032,2014-01-31,0.308
02HC032,2014-02-01,0.303
02HC032,2014-02-02,0.316
02HC032,2014-02-03,0.306
02HC032,2014-02-04,0.312
02HC032,2014-02-05,0.311
02HC032,2014-02-06,0.307
02HC032,2014-02-07,0.306
02HC032,2014-02-08,0.307
02HC032,2014-02-09,0.307
02HC032,2014-02-10,0.307
02HC032,2014-02-11,0.302
02HC032,2014-02-12,0.3
02HC032,2014-02-13,0.302
02HC032,2014-02-14,0.304
02HC032,2014-02-15,0.292
02HC032,2014-02-16,0.293
02HC032,2014-02-17,0.302
02HC032,2014-02-18,0.323
02HC032,2014-02-19,0.305
02HC032,2014-02-20,0.28
02HC032,2014-02-21,0.368
02HC032,2014-02-22,0.487
02HC032,2014-02-23,0.467
02HC032,2014-02-24,0.441
02HC032,2014-02-25,0.42
02HC032,2014-02-26,0.408
02HC032,2014-02-27,0.396
02HC032,2014-02-28,0.397
02HC032,2014-03-01,0.42
02HC032,2014-03-02,0.392
02HC032,2014-03-03,0.372
02HC032,2014-03-04,0.364
02HC032,2014-03-05,0.355
02HC032,2014-03-06,0.338
02HC032,2014-03-07,0.338
02HC032,2014-03-08,0.319
02HC032,2014-03-09,0.303
02HC032,2014-03-10,0.308
02HC032,2014-03-11,0.358
02HC032,2014-03-12,0.401
02HC032,2014-03-13,0.417
02HC032,2014-03-14,0.498
02HC032,2014-03-15,0.619
02HC032,2014-03-16,0.849
02HC032,2014-03-17,0.784
02HC032,2014-03-18,0.755
02HC032,2014-03-19,0.584
02HC032,2014-03-20,0.653
02HC032,2014-03-21,0.681
02HC032,2014-03-22,0.728
02HC032,2014-03-23,0.705
02HC032,2014-03-24,0.67
02HC032,2014-03-25,0.631
02HC032,2014-03-26,0.584
02HC032,2014-03-27,0.572
02HC032,2014-03-28,0.63
02HC032,2014-03-29,1.32
02HC032,2014-03-30,1.52
02HC032,2014-03-31,2.87
02HC032,2014-04-01,5.27
02HC032,2014-04-02,7.62
02HC032,2014-04-03,7.64
02HC032,2014-04-04,5.34
02HC032,2014-04-05,8.02
02HC032,2014-04-06,5.86
02HC032,2014-04-07,5.85
02HC032,2014-04-08,10.3
02HC032,2014-04-09,6.82
02HC032,2014-04-10,4.85
02HC032,2014-04-11,4.12
02HC032,2014-04-12,2.89
02HC032,2014-04-13,8.25
02HC032,2014-04-14,5.66
02HC032,2014-04-15,3.87
02HC032,2014-04-16,2.92
02HC032,2014-04-17,2.23
02HC032,2014-04-18,1.91
02HC032,2014-04-19,1.59
02HC032,2014-04-20,1.27
02HC032,2014-04-21,1.11
02HC032,2014-04-22,1.18
02HC032,2014-04-23,1.11
02HC032,2014-04-24,0.913
02HC032,2014-04-25,0.839
02HC032,2014-04-26,0.932
02HC032,2014-04-27,0.817
02HC032,2014-04-28,0.715
02HC032,2014-04-29,0.967
02HC032,2014-04-30,2.07
02HC032,2014-05-01,1.9
02HC032,2014-05-02,1.47
02HC032,2014-05-03,1.23
02HC032,2014-05-04,1.2
02HC032,2014-05-05,0.97
02HC032,2014-05-06,0.845
02HC032,2014-05-07,0.776
02HC032,2014-05-08,0.697
02HC032,2014-05-09,0.606
02HC032,2014-05-10,0.579
02HC032,2014-05-11,0.532
02HC032,2014-05-12,0.459
02HC032,2014-05-13,0.436
02HC032,2014-05-14,0.679
02HC032,2014-05-15,1.48
02HC032,2014-05-16,2.24
02HC032,2014-05-17,1.7
02HC032,2014-05-18,1.08
02HC032,2014-05-19,0.882
02HC032,2014-05-20,0.792
02HC032,2014-05-21,0.728
02HC032,2014-05-22,1.61
02HC032,2014-05-23,0.965
02HC032,2014-05-24,0.778
02HC032,2014-05-25,0.642
02HC032,2014-05-26,0.569
02HC032,2014-05-27,0.478
02HC032,2014-05-28,0.428
02HC032,2014-05-29,0.423
02HC032,2014-05-30,0.397
02HC032,2014-05-31,0.316
02HC032,2014-06-01,0.274
02HC032,2014-06-02,0.272
02HC032,2014-06-03,0.464
02HC032,2014-06-04,0.513
02HC032,2014-06-05,0.341
02HC032,2014-06-06,0.286
02HC032,2014-06-07,0.258
02HC032,2014-06-08,0.228
02HC032,2014-06-09,0.248
02HC032,2014-06-10,0.249
02HC032,2014-06-11,0.247
02HC032,2014-06-12,0.766
02HC032,2014-06-13,0.861
02HC032,2014-06-14,0.483
02HC032,2014-06-15,0.336
02HC032,2014-06-16,0.328
02HC032,2014-06-17,0.511
02HC032,2014-06-18,1.55
02HC032,2014-06-19,0.84
02HC032,2014-06-20,0.574
02HC032,2014-06-21,0.396
02HC032,2014-06-22,0.305
02HC032,2014-06-23,0.271
02HC032,2014-06-24,0.275
02HC032,2014-06-25,0.379
02HC032,2014-06-26,0.334
02HC032,2014-06-27,0.275
02HC032,2014-06-28,0.219
02HC032,2014-06-29,0.189
02HC032,2014-06-30,0.185
02HC032,2014-07-01,0.178
02HC032,2014-07-02,0.177
02HC032,2014-07-03,0.211
02HC032,2014-07-04,0.186
02HC032,2014-07-05,0.155
02HC032,2014-07-06,0.136
02HC032,2014-07-07,0.448
02HC032,2014-07-08,1.09
02HC032,2014-07-09,1.55
02HC032,2014-07-10,0.722
02HC032,2014-07-11,0.515
02HC032,2014-07-12,0.511
02HC032,2014-07-13,0.459
02HC032,2014-07-14,0.402
02HC032,2014-07-15,0.384
02HC032,2014-07-16,0.342
02HC032,2014-07-17,0.269
02HC032,2014-07-18,0.229
02HC032,2014-07-19,0.208
02HC032,2014-07-20,0.209
02HC032,2014-07-21,0.208
02HC032,2014-07-22,0.203
02HC032,2014-07-23,0.186
02HC032,2014-07-24,0.202
02HC032,2014-07-25,0.159
02HC032,2014-07-26,0.153
02HC032,2014-07-27,0.247
02HC032,2014-07-28,4.14
02HC032,2014-07-29,2.42
02HC032,2014-07-30,1.32
02HC032,2014-07-31,1.14
02HC032,2014-08-01,0.825
02HC032,2014-08-02,0.612
02HC032,2014-08-03,0.48
02HC032,2014-08-04,2.11
02HC032,2014-08-05,2.16
02HC032,2014-08-06,1.19
02HC032,2014-08-07,0.779
02HC032,2014-08-08,0.528
02HC032,2014-08-09,0.482
02HC032,2014-08-10,0.398
02HC032,2014-08-11,0.343
02HC032,2014-08-12,0.614
02HC032,2014-08-13,0.694
02HC032,2014-08-14,0.5
02HC032,2014-08-15,0.402
02HC032,2014-08-16,0.347
02HC032,2014-08-17,0.4
02HC032,2014-08-18,0.342
02HC032,2014-08-19,0.254
02HC032,2014-08-20,0.231
02HC032,2014-08-21,0.224
02HC032,2014-08-22,0.211
02HC032,2014-08-23,0.251
02HC032,2014-08-24,0.219
02HC032,2014-08-25,0.189
02HC032,2014-08-26,0.169
02HC032,2014-08-27,0.157
02HC032,2014-08-28,0.146
02HC032,2014-08-29,0.135
02HC032,2014-08-30,0.128
02HC032,2014-08-31,0.123
02HC032,2014-09-01,0.156
02HC032,2014-09-02,0.44
02HC032,2014-09-03,1.15
02HC032,2014-09-04,0.619
02HC032,2014-09-05,0.513
02HC032,2014-09-06,8.42
02HC032,2014-09-07,4.02
02HC032,2014-09-08,1.78
02HC032,2014-09-09,1.22
02HC032,2014-09-10,1.07
02HC032,2014-09-11,6.25
02HC032,2014-09-12,2.57
02HC032,2014-09-13,1.75
02HC032,2014-09-14,1.39
02HC032,2014-09-15,1.14
02HC032,2014-09-16,0.963
02HC032,2014-09-17,0.808
02HC032,2014-09-18,0.656
02HC032,2014-09-19,0.566
02HC032,2014-09-20,0.489
02HC032,2014-09-21,0.924
02HC032,2014-09-22,1.14
02HC032,2014-09-23,0.829
02HC032,2014-09-24,0.625
02HC032,2014-09-25,0.515
02HC032,2014-09-26,0.459
02HC032,2014-09-27,0.403
02HC032,2014-09-28,0.379
02HC032,2014-09-29,0.384
02HC032,2014-09-30,0.358
02HC032,2014-10-01,0.31
02HC032,2014-10-02,0.289
02HC032,2014-10-03,0.288
02HC032,2014-10-04,1.04
02HC032,2014-10-05,1.27
02HC032,2014-10-06,0.994
02HC032,2014-10-07,0.809
02HC032,2014-10-08,0.754
02HC032,2014-10-09,0.716
02HC032,2014-10-10,0.621
02HC032,2014-10-11,0.548
02HC032,2014-10-12,0.485
02HC032,2014-10-13,0.437
02HC032,2014-10-14,0.413
02HC032,2014-10-15,0.4
02HC032,2014-10-16,0.422
02HC032,2014-10-17,0.439
02HC032,2014-10-18,0.449
02HC032,2014-10-19,0.446
02HC032,2014-10-20,0.422
02HC032,2014-10-21,0.434
02HC032,2014-10-22,0.468
02HC032,2014-10-23,0.475
02HC032,2014-10-24,0.472
02HC032,2014-10-25,0.454
02HC032,2014-10-26,0.45
02HC032,2014-10-27,0.43
02HC032,2014-10-28,0.401
02HC032,2014-10-29,0.376
02HC032,2014-10-30,0.355
02HC032,2014-10-31,0.369
02HC032,2014-11-01,0.641
02HC032,2014-11-02,0.681
02HC032,2014-11-03,0.738
02HC032,2014-11-04,0.498
02HC032,2014-11-05,0.497
02HC032,2014-11-06,0.47
02HC032,2014-11-07,0.523
02HC032,2014-11-08,0.564
02HC032,2014-11-09,0.535
02HC032,2014-11-10,0.503
02HC032,2014-11-11,0.471
02HC032,2014-11-12,0.454
02HC032,2014-11-13,0.422
02HC032,2014-11-14,0.387
02HC032,2014-11-15,0.358
02HC032,2014-11-16,0.343
02HC032,2014-11-17,0.35
02HC032,2014-11-18,0.329
02HC032,2014-11-19,0.312
02HC032,2014-11-20,0.301
02HC032,2014-11-21,0.294
02HC032,2014-11-22,0.286
02HC032,2014-11-23,0.359
02HC032,2014-11-24,2.29
02HC032,2014-11-25,2.8
02HC032,2014-11-26,1.54
02HC032,2014-11-27,1.07
02HC032,2014-11-28,0.793
02HC032,2014-11-29,0.673
02HC032,2014-11-30,0.677
02HC032,2014-12-01,0.669
02HC032,2014-12-02,0.499
02HC032,2014-12-03,0.532
02HC032,2014-12-04,0.461
02HC032,2014-12-05,0.42
02HC032,2014-12-06,0.444
02HC032,2014-12-07,0.381
02HC032,2014-12-08,0.39
02HC032,2014-12-09,0.39
02HC032,2014-12-10,0.388
02HC032,2014-12-11,0.244
02HC032,2014-12-12,0.37
02HC032,2014-12-13,0.426
02HC032,2014-12-14,0.474
02HC032,2014-12-15,0.511
02HC032,2014-12-16,0.655
02HC032,2014-12-17,1.34
02HC032,2014-12-18,1.74
02HC032,2014-12-19,1.14
02HC032,2014-12-20,0.845
02HC032,2014-12-21,0.815
02HC032,2014-12-22,0.698
02HC032,2014-12-23,0.656
02HC032,2014-12-24,1.53
02HC032,2014-12-25,3.37
02HC032,2014-12-26,2.08
02HC032,2014-12-27,1.51
02HC032,2014-12-28,1.22
02HC032,2014-12-29,0.972
02HC032,2014-12-30,0.737
02HC032,2014-12-31,0.665
02HC032,2015-01-01,0.557
02HC032,2015-01-02,0.466
02HC032,2015-01-03,0.457
02HC032,2015-01-04,0.695
02HC032,2015-01-05,1.44
02HC032,2015-01-06,1
02HC032,2015-01-07,0.669
02HC032,2015-01-08,0.47
02HC032,2015-01-09,0.401
02HC032,2015-01-10,0.384
02HC032,2015-01-11,0.366
02HC032,2015-01-12,0.343
02HC032,2015-01-13,0.327
02HC032,2015-01-14,0.315
02HC032,2015-01-15,0.304
02HC032,2015-01-16,0.294
02HC032,2015-01-17,0.284
02HC032,2015-01-18,0.274
02HC032,2015-01-19,0.264
02HC032,2015-01-20,0.255
02HC032,2015-01-21,0.247
02HC032,2015-01-22,0.24
02HC032,2015-01-23,0.229
02HC032,2015-01-24,0.219
02HC032,2015-01-25,0.213
02HC032,2015-01-26,0.208
02HC032,2015-01-27,0.197
02HC032,2015-01-28,0.174
02HC032,2015-01-29,0.183
02HC032,2015-01-30,0.194
02HC032,2015-01-31,0.181
02HC032,2015-02-01,0.192
02HC032,2015-02-02,0.187
02HC032,2015-02-03,0.193
02HC032,2015-02-04,0.193
02HC032,2015-02-05,0.192
02HC032,2015-02-06,0.191
02HC032,2015-02-07,0.19
02HC032,2015-02-08,0.189
02HC032,2015-02-09,0.188
02HC032,2015-02-10,0.187
02HC032,2015-02-11,0.187
02HC032,2015-02-12,0.186
02HC032,2015-02-13,0.185
02HC032,2015-02-14,0.184
02HC032,2015-02-15,0.183
02HC032,2015-02-16,0.183
02HC032,2015-02-17,0.182
02HC032,2015-02-18,0.181
02HC032,2015-02-19,0.18
02HC032,2015-02-20,0.179
02HC032,2015-02-21,0.178
02HC032,2015-02-22,0.178
02HC032,2015-02-23,0.177
02HC032,2015-02-24,0.176
02HC032,2015-02-25,0.175
02HC032,2015-02-26,0.176
02HC032,2015-02-27,0.177
02HC032,2015-02-28,0.178
02HC032,2015-03-01,0.179
02HC032,2015-03-02,0.181
02HC032,2015-03-03,0.146
02HC032,2015-03-04,0.189
02HC032,2015-03-05,0.19
02HC032,2015-03-06,0.19
02HC032,2015-03-07,0.191
02HC032,2015-03-08,0.197
02HC032,2015-03-09,0.195
02HC032,2015-03-10,0.203
02HC032,2015-03-11,0.251
02HC032,2015-03-12,0.427
02HC032,2015-03-13,0.7
02HC032,2015-03-14,0.904
02HC032,2015-03-15,1.12
02HC032,2015-03-16,1.37
02HC032,2015-03-17,2.82
02HC032,2015-03-18,2.07
02HC032,2015-03-19,1.58
02HC032,2015-03-20,1.15
02HC032,2015-03-21,1.39
02HC032,2015-03-22,1.36
02HC032,2015-03-23,1.21
02HC032,2015-03-24,0.925
02HC032,2015-03-25,0.758
02HC032,2015-03-26,0.742
02HC032,2015-03-27,0.681
02HC032,2015-03-28,0.592
02HC032,2015-03-29,0.672
02HC032,2015-03-30,0.576
02HC032,2015-03-31,0.607
02HC032,2015-04-01,0.587
02HC032,2015-04-02,0.673
02HC032,2015-04-03,1.16
02HC032,2015-04-04,1.2
02HC032,2015-04-05,0.882
02HC032,2015-04-06,0.771
02HC032,2015-04-07,0.735
02HC032,2015-04-08,0.841
02HC032,2015-04-09,1.35
02HC032,2015-04-10,4.05
02HC032,2015-04-11,2.67
02HC032,2015-04-12,1.77
02HC032,2015-04-13,1.38
02HC032,2015-04-14,1.39
02HC032,2015-04-15,1.12
02HC032,2015-04-16,0.962
02HC032,2015-04-17,0.979
02HC032,2015-04-18,0.872
02HC032,2015-04-19,0.75
02HC032,2015-04-20,1.91
02HC032,2015-04-21,2.42
02HC032,2015-04-22,1.81
02HC032,2015-04-23,1.37
02HC032,2015-04-24,1.04
02HC032,2015-04-25,0.869
02HC032,2015-04-26,0.756
02HC032,2015-04-27,0.669
02HC032,2015-04-28,0.586
02HC032,2015-04-29,0.566
02HC032,2015-04-30,0.567
02HC032,2015-05-01,0.544
02HC032,2015-05-02,0.471
02HC032,2015-05-03,0.413
02HC032,2015-05-04,0.371
02HC032,2015-05-05,0.348
02HC032,2015-05-06,0.328
02HC032,2015-05-07,0.317
02HC032,2015-05-08,0.409
02HC032,2015-05-09,0.304
02HC032,2015-05-10,0.554
02HC032,2015-05-11,2.3
02HC032,2015-05-12,1.39
02HC032,2015-05-13,0.973
02HC032,2015-05-14,0.727
02HC032,2015-05-15,0.617
02HC032,2015-05-16,0.512
02HC032,2015-05-17,0.447
02HC032,2015-05-18,0.395
02HC032,2015-05-19,0.351
02HC032,2015-05-20,0.311
02HC032,2015-05-21,0.274
02HC032,2015-05-22,0.277
02HC032,2015-05-23,0.245
02HC032,2015-05-24,0.21
02HC032,2015-05-25,0.205
02HC032,2015-05-26,0.224
02HC032,2015-05-27,0.211
02HC032,2015-05-28,0.179
02HC032,2015-05-29,0.164
02HC032,2015-05-30,0.182
02HC032,2015-05-31,0.854
02HC032,2015-06-01,0.998
02HC032,2015-06-02,0.627
02HC032,2015-06-03,0.443
02HC032,2015-06-04,0.339
02HC032,2015-06-05,0.969
02HC032,2015-06-06,2.2
02HC032,2015-06-07,0.946
02HC032,2015-06-08,4.15
02HC032,2015-06-09,3.86
02HC032,2015-06-10,1.93
02HC032,2015-06-11,1.41
02HC032,2015-06-12,2.55
02HC032,2015-06-13,3.49
02HC032,2015-06-14,1.68
02HC032,2015-06-15,1.41
02HC032,2015-06-16,1.34
02HC032,2015-06-17,1.07
02HC032,2015-06-18,0.744
02HC032,2015-06-19,0.615
02HC032,2015-06-20,0.488
02HC032,2015-06-21,0.419
02HC032,2015-06-22,0.381
02HC032,2015-06-23,1.74
02HC032,2015-06-24,1.49
02HC032,2015-06-25,0.967
02HC032,2015-06-26,0.96
02HC032,2015-06-27,0.989
02HC032,2015-06-28,6.91
02HC032,2015-06-29,4.3
02HC032,2015-06-30,2.2
02HC032,2015-07-01,1.69
02HC032,2015-07-02,1.11
02HC032,2015-07-03,0.829
02HC032,2015-07-04,0.689
02HC032,2015-07-05,0.565
02HC032,2015-07-06,0.503
02HC032,2015-07-07,0.462
02HC032,2015-07-08,1.48
02HC032,2015-07-09,0.865
02HC032,2015-07-10,0.615
02HC032,2015-07-11,0.492
02HC032,2015-07-12,0.427
02HC032,2015-07-13,0.388
02HC032,2015-07-14,0.339
02HC032,2015-07-15,0.315
02HC032,2015-07-16,0.301
02HC032,2015-07-17,0.29
02HC032,2015-07-18,0.289
02HC032,2015-07-19,0.284
02HC032,2015-07-20,0.269
02HC032,2015-07-21,0.246
02HC032,2015-07-22,0.207
02HC032,2015-07-23,0.18
02HC032,2015-07-24,0.172
02HC032,2015-07-25,0.168
02HC032,2015-07-26,0.161
02HC032,2015-07-27,0.152
02HC032,2015-07-28,0.144
02HC032,2015-07-29,0.128
02HC032,2015-07-30,0.117
02HC032,2015-07-31,0.111
02HC032,2015-08-01,0.104
02HC032,2015-08-02,0.105
02HC032,2015-08-03,0.176
02HC032,2015-08-04,0.258
02HC032,2015-08-05,0.233
02HC032,2015-08-06,0.181
02HC032,2015-08-07,0.134
02HC032,2015-08-08,0.12
02HC032,2015-08-09,0.114
02HC032,2015-08-10,0.195
02HC032,2015-08-11,0.533
02HC032,2015-08-12,0.329
02HC032,2015-08-13,0.206
02HC032,2015-08-14,0.167
02HC032,2015-08-15,0.15
02HC032,2015-08-16,0.131
02HC032,2015-08-17,0.117
02HC032,2015-08-18,0.11
02HC032,2015-08-19,0.118
02HC032,2015-08-20,0.362
02HC032,2015-08-21,0.393
02HC032,2015-08-22,0.25
02HC032,2015-08-23,0.174
02HC032,2015-08-24,0.162
02HC032,2015-08-25,0.167
02HC032,2015-08-26,0.2
02HC032,2015-08-27,0.171
02HC032,2015-08-28,0.166
02HC032,2015-08-29,0.163
02HC032,2015-08-30,0.151
02HC032,2015-08-31,0.131
02HC032,2015-09-01,0.126
02HC032,2015-09-02,0.12
02HC032,2015-09-03,0.111
02HC032,2015-09-04,0.181
02HC032,2015-09-05,0.152
02HC032,2015-09-06,0.13
02HC032,2015-09-07,0.11
02HC032,2015-09-08,0.12
02HC032,2015-09-09,0.127
02HC032,2015-09-10,0.131
02HC032,2015-09-11,0.121
02HC032,2015-09-12,0.159
02HC032,2015-09-13,0.395
02HC032,2015-09-14,0.352
02HC032,2015-09-15,0.224
02HC032,2015-09-16,0.164
02HC032,2015-09-17,0.132
02HC032,2015-09-18,0.119
02HC032,2015-09-19,0.167
02HC032,2015-09-20,0.41
02HC032,2015-09-21,0.267
02HC032,2015-09-22,0.182
02HC032,2015-09-23,0.151
02HC032,2015-09-24,0.135
02HC032,2015-09-25,0.127
02HC032,2015-09-26,0.117
02HC032,2015-09-27,0.118
02HC032,2015-09-28,0.107
02HC032,2015-09-29,0.239
02HC032,2015-09-30,0.566
02HC032,2015-10-01,0.35
02HC032,2015-10-02,0.238
02HC032,2015-10-03,0.189
02HC032,2015-10-04,0.166
02HC032,2015-10-05,0.154
02HC032,2015-10-06,0.152
02HC032,2015-10-07,0.146
02HC032,2015-10-08,0.139
02HC032,2015-10-09,0.378
02HC032,2015-10-10,0.401
02HC032,2015-10-11,0.239
02HC032,2015-10-12,0.177
02HC032,2015-10-13,0.163
02HC032,2015-10-14,0.148
02HC032,2015-10-15,0.138
02HC032,2015-10-16,0.135
02HC032,2015-10-17,0.145
02HC032,2015-10-18,0.146
02HC032,2015-10-19,0.136
02HC032,2015-10-20,0.131
02HC032,2015-10-21,0.135
02HC032,2015-10-22,0.147
02HC032,2015-10-23,0.15
02HC032,2015-10-24,0.154
02HC032,2015-10-25,0.297
02HC032,2015-10-26,0.323
02HC032,2015-10-27,0.214
02HC032,2015-10-28,0.548
02HC032,2015-10-29,1.3
02HC032,2015-10-30,0.772
02HC032,2015-10-31,0.504
02HC032,2015-11-01,0.472
02HC032,2015-11-02,0.45
02HC032,2015-11-03,0.333
02HC032,2015-11-04,0.335
02HC032,2015-11-05,0.44
02HC032,2015-11-06,0.392
02HC032,2015-11-07,0.316
02HC032,2015-11-08,0.274
02HC032,2015-11-09,0.259
02HC032,2015-11-10,0.314
02HC032,2015-11-11,0.57
02HC032,2015-11-12,0.59
02HC032,2015-11-13,0.526
02HC032,2015-11-14,0.45
02HC032,2015-11-15,0.367
02HC032,2015-11-16,0.34
02HC032,2015-11-17,0.324
02HC032,2015-11-18,0.297
02HC032,2015-11-19,0.293
02HC032,2015-11-20,0.321
02HC032,2015-11-21,0.282
02HC032,2015-11-22,0.318
02HC032,2015-11-23,0.323
02HC032,2015-11-24,0.277
02HC032,2015-11-25,0.255
02HC032,2015-11-26,0.255
02HC032,2015-11-27,0.258
02HC032,2015-11-28,0.305
02HC032,2015-11-29,0.289
02HC032,2015-11-30,0.269
02HC032,2015-12-01,0.266
02HC032,2015-12-02,0.303
02HC032,2015-12-03,0.292
02HC032,2015-12-04,0.253
02HC032,2015-12-05,0.251
02HC032,2015-12-06,0.225
02HC032,2015-12-07,0.225
02HC032,2015-12-08,0.264
02HC032,2015-12-09,0.265
02HC032,2015-12-10,0.211
